USUARIO;MES;FECHA;TECNICO;INICIO;FINAL;TIEMPO ATENCION;CONTACTO;CLIENTE;LINEA;CANAL;VENDEDOR;MARCA;MODELO;SERIE;TIPO DE ATENCION;MOTIVO;MOTIVO DE LA ATENCIÓN;DESCRIPCIÓN DE LA ACTIVIDAD;TEMA
JUAN ARAUCO;ENERO;28/01/2026;JARAUCO;11:00;12:00;01:00;;SUMINISTROS DE SISTEMAS TECNOLOGICOS Y COMUNICACIONES S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;IPC-HDW1639T-A-IL;BH00139PAG91F99;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;ENERO;28/01/2026;JARAUCO;12:00;13:00;01:00;;FAB SECURITY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA ;HAC-HFW1500RL-IL-A;BE00208PBV8A522;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;ENERO;28/01/2026;JARAUCO;16:00;17:00;01:00;;VISION DIGITAL 8K S.A.C.;86IMOU;MINORISTA;ALDO PATRICIO;IMOU;IPC-K7F-3H0WE-IMOU;395E7BHPCGA424C;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
DAHAINA ESPINOZA;DICIEMBRE;10/12/2025;ESPINOZA;;;00:00;;SUMINISTROS DE SISTEMAS TECNOLOGICOS Y COMUNICACIONES S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-B1A11;8J0E521PBV3E658;PRESENCIAL;GARANTIA;GARANTIA;;
DAHAINA ESPINOZA;DICIEMBRE;10/12/2025;ESPINOZA;;;00:00;;SUMINISTROS DE SISTEMAS TECNOLOGICOS Y COMUNICACIONES S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-B1A11;8J0E521PBV67D26;PRESENCIAL;GARANTIA;GARANTIA;;
DAHAINA ESPINOZA;DICIEMBRE;10/12/2025;ESPINOZA;;;00:00;;SUMINISTROS DE SISTEMAS TECNOLOGICOS Y COMUNICACIONES S.A.C.;86IMOU;MINORISTA;ALDO PATRICIO;IMOU;IPC-GS7E-3M0WE-IMOU;9H0A0E8PAZ72D3E;PRESENCIAL;GARANTIA;GARANTIA;;
DAHAINA ESPINOZA;ENERO;07/01/2026;ESPINOZA;;;00:00;;FAP SECURITY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW1200TLM-IL-A;9K05E2BPAN5EE32;REMOTO;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICA DE PRODUCTOS POR GARANTIA;
DAHAINA ESPINOZA;ENERO;08/01/2026;ESPINOZA;;;00:00;;FAP SECURITY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW1800T-A;9K06A9FPANAC223;REMOTO;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICA DE PRODUCTOS POR GARANTIA;
DAHAINA ESPINOZA;ENERO;08/01/2026;ESPINOZA;;;00:00;;FAP SECURITY S.A.C.;86IMOU;MINORISTA;ALDO PATRICIO;IMOU;IPC-S7X-8M0WED-IMOU;28495ADPSFB2F4C;REMOTO;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICA DE PRODUCTOS POR GARANTIA;
DAHAINA ESPINOZA;ENERO;08/01/2026;ESPINOZA;;;00:00;;FAP SECURITY S.A.C.;86IMOU;MINORISTA;ALDO PATRICIO;IMOU;IPC-S42F-IMOU;F0D7A7PAZC179D;REMOTO;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICA DE PRODUCTOS POR GARANTIA;
DAHAINA ESPINOZA;ENERO;19/01/2026;ESPINOZA;;;00:00;;AYALA VASQUEZ CELIA;86IMOU;MINORISTA;ALDO PATRICIO;IMOU;IPC-S3E-3M0WE-IMOU;74EAFACPSFE8DC7;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
DAHAINA ESPINOZA;ENERO;19/01/2026;ESPINOZA;;;00:00;;PERUVIAN SEGURITY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW1200CM-A;9J0682FPBV98D5B;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
DAHAINA ESPINOZA;ENERO;22/01/2026;ESPINOZA;;;00:00;;FAB SECURITY S.A.C.;86IMOU;MINORISTA;ALDO PATRICIO;IMOU;IPC-S41FE-IMOU;9G02C2DPCG937D2;REMOTO;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICA DE PRODUCTOS POR GARANTIA;
DAHAINA ESPINOZA;ENERO;26/01/2026;ESPINOZA;;;00:00;;PERUVIAN SEGURITY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR5108HS-4KL-I3;9J065C1PAZ6F5CB;REMOTO;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICA DE PRODUCTOS POR GARANTIA;
DAHAINA ESPINOZA;ENERO;27/01/2026;ESPINOZA;;;00:00;;ALARMAS Y CAMARAS PERU SAC;;MINORISTA;ALDO PATRICIO;WESTERN DIGITAL;WD43PURZ;WX22D936A98D;REMOTO;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICA DE PRODUCTOS POR GARANTIA;
DAHAINA ESPINOZA;ENERO;27/01/2026;ESPINOZA;;;00:00;;ALARMAS Y CAMARAS PERU SAC;;MINORISTA;ALDO PATRICIO;IMOU;IPC-K2E-3H1W-IMOU;81594ADPSF0552A;REMOTO;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICA DE PRODUCTOS POR GARANTIA;
CESAR CORAS;OCTUBRE;01/10/2025;CCORAS;09:20;09:50;00:30;;;15EQUIPCOM;MINORISTA;ALDO PATRICIO;DAHUA;XVR1B16;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;OCTUBRE;01/10/2025;CCORAS;09:55;10:15;00:20;;;15EQUIPCOM;MINORISTA;ALDO PATRICIO;DAHUA;VTKS-KIT-B;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;OCTUBRE;01/10/2025;CCORAS;10:20;10:40;00:20;;;15EQUIPCOM;MINORISTA;ALDO PATRICIO;IMOU;IPC-TA22C-D-IMOU;;REMOTO;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;;
CESAR CORAS;OCTUBRE;01/10/2025;CCORAS;14:40;14:55;00:15;;;15EQUIPCOM;MINORISTA;ALDO PATRICIO;DAHUA;VTKS-KIT-B;;PRESENCIAL;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;VIDEO PORTEROS IP
CESAR CORAS;OCTUBRE;01/10/2025;CCORAS;17:10;17:25;00:15;;;15EQUIPCOM;MINORISTA;ALDO PATRICIO;DAHUA;GDMSS PLUS;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;OCTUBRE;01/10/2025;CCORAS;18:00;18:20;00:20;;;15EQUIPCOM;MINORISTA;ALDO PATRICIO;DAHUA;DSSEXPRESS;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Octubre;02/10/2025;CCORAS;09:25;09:55;00:30;;;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA; XVR1B08-I;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;02/10/2025;CCORAS;12:50;13:10;00:20;;;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR5108HS-I3;;PRESENCIAL;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;ANALITICAS DE VIDEO
CESAR CORAS;Octubre;02/10/2025;CCORAS;16:15;16:30;00:15;;;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW1509C-A-LED;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;02/10/2025;CCORAS;17:45;18:15;00:30;;;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;NVR4216-16P-4KS2/L;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;03/10/2025;CCORAS;14:25;14:40;00:15;;;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;SD49225IN-HC-S3;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;06/10/2025;CCORAS;10:25;10:45;00:20;;F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR5104HS-X1;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;06/10/2025;CCORAS;14:40;14:50;00:10;;EVENSER S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;IPC-C12-IMOU;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;06/10/2025;CCORAS;15:55;16:35;00:40;;ALARMAX SECURITY DEL PERU S.A.C .;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;SD49225IN-HC-S3;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;08/10/2025;CCORAS;11:55;12:25;00:30;;;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR5432L-X;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;08/10/2025;CCORAS;17:30;17:40;00:10;;;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;SD49225IN-HC-S3;;PRESENCIAL;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;09/10/2025;CCORAS;10:10;10:25;00:15;;;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HCVR4104HS-S3;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;09/10/2025;CCORAS;16:30;16:45;00:15;;CIA V.A. SEGURIMAX S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR5432L-X;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;09/10/2025;CCORAS;09:10;09:30;00:20;;SECUTRONIC DEL PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;SD50225UN-HNI;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;09/10/2025;CCORAS;12:45;13:05;00:20;; F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW2501TU-Z-A;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;09/10/2025;CCORAS;15:10;15:50;00:40;; F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;IPC-F42-D-IMOU.;;PRESENCIAL;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Octubre;09/10/2025;CCORAS;17:00;17:25;00:25;;SECUTRONIC DEL PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;SD5A225XA-HNR;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;10/10/2025;CCORAS;10:45;11:10;00:25;;MAXIMUM SECURITY GROUP S.A.C.;79NUMENS;MINORISTA;ALDO PATRICIO;NUMENS;;;PRESENCIAL;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;10/10/2025;CCORAS;11:45;12:20;00:35;;TEAM TECHNOLOGY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;VTKS-KIT-B;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;10/10/2025;CCORAS;12:30;12:50;00:20;;MAXIMUM SECURITY GROUP S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;PFS3006-4ET-60;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;10/10/2025;CCORAS;15:45;16:25;00:40;;REDCOM SECURITY SYSTEMS S.A.;15EQUIPCOM;MINORISTA;ALDO PATRICIO;TP-LINK;TL-WR941HP;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;10/10/2025;CCORAS;11:10;11:30;00:20;;SOS PERU SOLUCIONES S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR5108HS-I3;;PRESENCIAL;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;ANALITICAS DE VIDEO
CESAR CORAS;Octubre;10/10/2025;CCORAS;11:35;11:55;00:20;;SECUTRONIC DEL PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;10/10/2025;CCORAS;13:20;13:30;00:10;;BULLS SECURITY PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR1B08-I;;PRESENCIAL;GARANTIA;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;;
CESAR CORAS;Octubre;10/10/2025;CCORAS;13:55;14:20;00:25;;SUMINISTROS DE SISTEMAS TECNOLOGICOS Y COMUNICACIONES S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR5216AN-I2;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;10/10/2025;CCORAS;17:10;17:30;00:20;;FENIX TECHNOLOGY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;IMOU;IPC-A22E-D-IMOU;;PRESENCIAL;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;13/10/2025;CCORAS;14:00;14:20;00:20;; F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW2501TU-Z-A;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;13/10/2025;CCORAS;17:55;18:05;00:10;;REDCOM SECURITY SYSTEMS S.A.;15EQUIPCOM;MINORISTA;ALDO PATRICIO;TP-LINK;TL-WR941HP;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;13/10/2025;CCORAS;09:00;09:15;00:15;;SECUTRONIC DEL PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR1A08;;PRESENCIAL;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;ANALITICAS DE VIDEO
CESAR CORAS;Octubre;13/10/2025;CCORAS;12:10;12:25;00:15;;BULLS SECURITY PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR1B08-I;;PRESENCIAL;GARANTIA;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;;
CESAR CORAS;Octubre;13/10/2025;CCORAS;14:30;15:30;01:00;;FENIX TECHNOLOGY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;IMOU;IPC-A22E-D-IMOU;;PRESENCIAL;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;13/10/2025;CCORAS;16:35;16:50;00:15;;MASKE SECURITY E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR1B08-I;;PRESENCIAL;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;ANALITICAS DE VIDEO
CESAR CORAS;Octubre;13/10/2025;CCORAS;17:45;18:15;00:30;;F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW2501TU-Z-A;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;14/10/2025;CCORAS;15:10;15:25;00:15;;FAB SECURITY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;IMOU;;PRESENCIAL;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;PORTAFOLIO IMOU
CESAR CORAS;Octubre;14/10/2025;CCORAS;17:25;17:45;00:20;;F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW2501TU-Z-A;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;14/10/2025;CCORAS;09:00;09:35;00:35;; F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW2501TU-Z-A;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;14/10/2025;CCORAS;09:40;10:00;00:20;;GRUPO ANKU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;NVR2108HS-I2;;PRESENCIAL;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;ANALITICAS DE VIDEO
CESAR CORAS;Octubre;14/10/2025;CCORAS;10:10;10:25;00:15;;GRUPO ANKU;15EQUIPCOM;MINORISTA;ALDO PATRICIO;TPLINK;;;REMOTO;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;;
CESAR CORAS;Octubre;14/10/2025;CCORAS;11:20;11:35;00:15;;ALARMAX SECURITY DEL PERU S.A.C .;74DAHUA;MINORISTA;ALDO PATRICIO;IMOU;IPC-TA22C-D-IMOU;;REMOTO;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;;
CESAR CORAS;Octubre;14/10/2025;CCORAS;17:45;18:00;00:15;;MS BUSINESS INTELLIGENCE E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HCVR5216A-S3;;REMOTO;CONFIGURACION;CONFIGURACIÓN A CLIENTES FINALES;;
CESAR CORAS;Octubre;15/10/2025;CCORAS;15:00;17:00;02:00;;CAVISION E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR5108HS-I3;;REMOTO;CONFIGURACION;CONFIGURACIÓN A CLIENTES FINALES;;
CESAR CORAS;Octubre;15/10/2025;CCORAS;17:05;17:30;00:25;; F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW2501TU-Z-A;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;15/10/2025;CCORAS;09:30;10:00;00:30;;SECUTRONIC DEL PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;15/10/2025;CCORAS;10:50;12:50;02:00;;MAXIMUM SECURITY GROUP S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;;;PRESENCIAL;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;
CESAR CORAS;Octubre;16/10/2025;CCORAS;10:55;11:10;00:15;;MASKE SECURITY E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA; XVR1B08-I;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;16/10/2025;CCORAS;11:15;11:45;00:30;;F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;IPC-A22;;REMOTO;CONFIGURACION;CONFIGURACIÓN A CLIENTES FINALES;;
CESAR CORAS;Octubre;16/10/2025;CCORAS;11:55;12:20;00:25;;FENIX TECHNOLOGY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;IMOU;IPC-A22E-D-IMOU;;PRESENCIAL;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;16/10/2025;CCORAS;12:25;12:50;00:25;;FAB SECURITY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;;;PRESENCIAL;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;
CESAR CORAS;Octubre;16/10/2025;CCORAS;16:35;17:05;00:30;;GRUPO ANKU;15EQUIPCOM;MINORISTA;ALDO PATRICIO;TPLINK;;;REMOTO;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;;
CESAR CORAS;Octubre;16/10/2025;CCORAS;17:35;18:00;00:25;;MAXIMUM SECURITY GROUP S.A.C.;79NUMENS;MINORISTA;ALDO PATRICIO;NUMENS;;;PRESENCIAL;CONFIGURACION;CONFIGURACIÓN A CLIENTES FINALES;;
CESAR CORAS;Octubre;16/10/2025;CCORAS;14:45;15:05;00:20;;SECUTRONIC DEL PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;17/10/2025;CCORAS;09:20;10:40;01:20;; F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW2501TU-Z-A;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;17/10/2025;CCORAS;14:15;14:35;00:20;; F & V SECURITY PERU S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW2501TU-Z-A;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;17/10/2025;CCORAS;14:40;14:55;00:15;;FAB SECURITY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR5104HS-4KL-I3;;REMOTO;CONFIGURACION;CONFIGURACIÓN A CLIENTES FINALES;;
CESAR CORAS;Octubre;17/10/2025;CCORAS;15:00;17:30;02:30;;MASKE SECURITY E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;HAC-HFW1200R-Z-IRE6;;REMOTO;CONFIGURACION;CONFIGURACIÓN A CLIENTES FINALES;;
CESAR CORAS;Octubre;20/10/2025;CCORAS;12:10;12:55;00:45;;GRUPO E & E SECURITY TECHNOLOGY S.A.C;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR1B08-I;;PRESENCIAL;GARANTIA;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;;
CESAR CORAS;Octubre;20/10/2025;CCORAS;17:10;17:30;00:20;;SECUTRONIC DEL PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;20/10/2025;CCORAS;17:35;18:15;00:40;;TEAM TECHNOLOGY S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;VTKS-KIT-B;;REMOTO;CONFIGURACION;CONFIGURACIÓN A CLIENTES FINALES;;
CESAR CORAS;Octubre;21/10/2025;CCORAS;13:45;14:10;00:25;;SECUTRONIC DEL PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;;;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;21/10/2025;CCORAS;15:20;15:35;00:15;;BULLS SECURITY PERU E.I.R.L.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR1B08-I;8E08597PAZ20346;PRESENCIAL;GARANTIA;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;;
CESAR CORAS;Octubre;21/10/2025;CCORAS;15:45;16:55;01:10;;SUMINISTROS DE SISTEMAS TECNOLOGICOS Y COMUNICACIONES S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;XVR5216AN-I2;7A09753PAZ08D6F;REMOTO;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;;
CESAR CORAS;Octubre;21/10/2025;CCORAS;17:45;18:00;00:15;;MAXIMUM SECURITY GROUP S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;PFS3006-4ET-60;;REMOTO;CONFIGURACION;CONFIGURACIÓN A CLIENTES FINALES;;
CESAR CORAS;Octubre;22/10/2025;CCORAS;12:00;13:00;01:00;;MAXIMUM SECURITY GROUP S.A.C.;74DAHUA;MINORISTA;ALDO PATRICIO;DAHUA;PFS3006-4ET-60;;REMOTO;CONFIGURACION;CONFIGURACIÓN A CLIENTES FINALES;;
CESAR CORAS;Octubre;22/10/2025;CCORAS;16:00;16:40;00:40;;GRUPO ANKU;15EQUIPCOM;MINORISTA;ALDO PATRICIO;TPLINK;;;REMOTO;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;;
